10385412;79592801;FUENTES - NODO BOSQUE 2 22040 PSD;31/03/2017;HFC-6B;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV KKMP NLIQ PREC;28/02/2017;;0;0;0;PM02;31;C005;ACTI;28/02/2017;16/02/2017
10385417;79592801;FUENTES - CONSOLATA 2 22137 PSB;31/03/2017;HFC-6B;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;28/02/2017;;49.330;0;0;PM02;31;C005;ACTI;28/02/2017;16/02/2017
10385419;79592801;FUENTES - NODO MANGA 2 22043 PSA;02/04/2017;HFC-6D;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV KKMP NLIQ PREC;15/03/2017;;0;0;0;PM02;31;C005;ACTI;28/02/2017;16/02/2017
10385421;79592801;FUENTE NODO MANGA 5/4 - 22045 PSA;22/03/2017;HFC-6F;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;21/02/2017;;0;0;0;PM02;31;C005;ACTI;28/02/2017;16/02/2017
10385423;79592801;FUENTES NODO MANGA 8/6 - 22049 PSA;02/04/2017;HFC-6F;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV KKMP NLIQ PREC;14/03/2017;;0;0;0;PM02;31;C005;ACTI;28/02/2017;16/02/2017
10385425;79592801;FUENTE NODO MANGA 12/13 - 22053 PSA;02/04/2017;HFC-6F;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV KKMP NLIQ PREC;15/03/2017;;0;0;0;PM02;31;C005;ACTI;28/02/2017;16/02/2017
10385426;79592801;FTE VILLA BARRAZA- ALBORNOZ - 22056 PSA;02/04/2017;HFC-6A;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV KKMP NLIQ PREC;14/03/2017;;0;0;0;PM02;31;C005;ACTI;28/02/2017;16/02/2017
10385427;79592801;FUENTE NODO BELLA VISTA - 22057 PSA;01/04/2017;HFC-6A;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV KKMP NLIQ PREC;13/03/2017;;0;0;0;PM02;31;C005;ACTI;28/02/2017;16/02/2017
10381153;88217025;SGTO P.A.P CLS 1 ENGATIVA 36201;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;0;0;0;PM02;32;C002;ACTI;31/03/2017;01/03/2017
10381154;88217025;SGTO P.A.P CLS 1 ENGATIVA 36202;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;0;0;0;PM02;32;C002;ACTI;31/03/2017;01/03/2017
10381155;88217025;SGTO P.A.P CLS 1 ENGATIVA 36204;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;0;0;0;PM02;32;C002;ACTI;31/03/2017;01/03/2017
10381156;88217025;SGTO P.A.P CLS 1 ENGATIVA 36203;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;0;0;0;PM02;32;C002;ACTI;31/03/2017;01/03/2017
10381167;88217025;CTRL PISO RUIDO CLS 16  ENGATIVA 36261;28/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;19;C002;ANUL;31/03/2017;01/03/2017
10381168;88217025;CTRL PISO RUIDO CLS 16  ENGATIVA 36260;28/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;19;C002;ANUL;31/03/2017;01/03/2017
10381169;88217025;CTRL PISO RUIDO CLS 16  ENGATIVA 36259;28/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;19;C002;ANUL;31/03/2017;01/03/2017
10381170;88217025;CTRL PISO RUIDO CLS 16  ENGATIVA 36258;28/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;19;C002;ANUL;31/03/2017;01/03/2017
10381171;88217025;CTRL PISO RUIDO CLS 1  ENGATIVA 36201;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;19;C002;ACTI;31/03/2017;01/03/2017
10381172;88217025;CTRL PISO RUIDO CLS 1  ENGATIVA 36202;30/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;19;C002;ACTI;31/03/2017;01/03/2017
10381173;88217025;CTRL PISO RUIDO CLS 1  ENGATIVA 36204;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;19;C002;ACTI;31/03/2017;01/03/2017
10381174;88217025;CTRL PISO RUIDO CLS 1  ENGATIVA 36203;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;19;C002;ACTI;31/03/2017;01/03/2017
10381189;88217025;PBAS DE DESEMPEÑO CLS 1 ENGATIVA 36201;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;37;C002;ACTI;31/03/2017;01/03/2017
10381190;88217025;PBAS DE DESEMPEÑO CLS 1 ENGATIVA 36202;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;37;C002;ACTI;31/03/2017;01/03/2017
10381191;88217025;PBAS DE DESEMPEÑO CLS 1 ENGATIVA 36204;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;37;C002;ACTI;31/03/2017;01/03/2017
10381192;88217025;PBAS DE DESEMPEÑO CLS 1 ENGATIVA 36203;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;986.600;0;0;PM02;37;C002;ACTI;31/03/2017;01/03/2017
10381195;88217025;PBAS DE DESEMPEÑO CLS 21 BOSA 37176;31/03/2017;;COL-CUN-BOG-BOS-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;30/03/2017;;986.600;0;0;PM02;37;C002;ACTI;31/03/2017;01/03/2017
10381196;88217025;PBAS DE DESEMPEÑO CLS 21 BOSA 37177;31/03/2017;;COL-CUN-BOG-BOS-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;30/03/2017;;986.600;0;0;PM02;37;C002;ACTI;31/03/2017;01/03/2017
